image_id,outfit_id,filename,generation_timestamp,prompt,revised_prompt,evaluation_status
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_2.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_3.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_4.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_5.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_6.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_7.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_8.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235450","outfit_20250423_235435","openai_image_20250423_235450_9.png","2025-04-23 23:54:50","Professional fashion photography of: Top: A shocking pink, oversized fleece bomber jacket with a cropped cut, its plush texture juxtaposed against sharply defined pleats at the bodice. The sleeves are slightly puffed for added drama, finished with ribbed mint green cuffs.. Bottom: Tailored lavender knit trousers with high-waisted seams and subtly flared legs. They offer a sleek silhouette that moves gracefully with each step, crafted from a luxuriously soft fabric that feels like a second skin.. Shoes: Sleek white faux-fur mules with a moderate heel height. The fluffy texture adds a touch of whimsy and warmth to the otherwise structured look, creating a playful contrast.. Accessories: A small black quilted panel bag with intricate silver beading that catches the light with every movement. Minimalist silver hoop earrings complete the ensemble, reflecting the cool sophistication of the outfit.. Style: MINIMALIST,ROMANTIC,PROFESSIONAL,MODERATE. Color palette: white,black,lavender,silver,g. High quality fashion photography.","","Pending"
"img_20250423_235601","outfit_20250423_235546","openai_image_20250423_235601_0.png","2025-04-23 23:56:01","Professional fashion photography of: Top: A blush pink silk top with architectural shoulders crafted from a luxurious blend of wild silk and cashmere. The fabric drapes beautifully, creating soft, undulating lines that flatter the figure. Delicate mint embroidery adorns the neckline in an intricate floral pattern, echoing the essence of springtime blossoms.. Bottom: A high-waisted midi skirt in deep lavender corduroy with a playful A-line silhouette. Layers of cascading, hand-stitched brocade panels in shades of lavender and pink cascade down the skirt, creating a mesmerizing tapestry of textures and hues. The wrap detail at the waist adds a touch of romanticism and accentuates the feminine form.. Shoes: Sculptural platform heels in a rich, velvety pink hue. The intricate design features interwoven straps and geometric cutouts, reminiscent of ancient Roman architecture. A subtle platform elevates the wearer while providing balance and stability.. Accessories: A pair of hand-knitted glo. High quality fashion photography.","","Pending"
"img_20250423_235601","outfit_20250423_235546","openai_image_20250423_235601_1.png","2025-04-23 23:56:01","Professional fashion photography of: Top: A blush pink silk top with architectural shoulders crafted from a luxurious blend of wild silk and cashmere. The fabric drapes beautifully, creating soft, undulating lines that flatter the figure. Delicate mint embroidery adorns the neckline in an intricate floral pattern, echoing the essence of springtime blossoms.. Bottom: A high-waisted midi skirt in deep lavender corduroy with a playful A-line silhouette. Layers of cascading, hand-stitched brocade panels in shades of lavender and pink cascade down the skirt, creating a mesmerizing tapestry of textures and hues. The wrap detail at the waist adds a touch of romanticism and accentuates the feminine form.. Shoes: Sculptural platform heels in a rich, velvety pink hue. The intricate design features interwoven straps and geometric cutouts, reminiscent of ancient Roman architecture. A subtle platform elevates the wearer while providing balance and stability.. Accessories: A pair of hand-knitted glo. High quality fashion photography.","","Pending"
"img_20250423_235802","outfit_20250423_235727","openai_image_20250423_235802_0.png","2025-04-23 23:58:02","Professional fashion photography of: Top: A vibrant blush pink, lightweight wool top with a cinched waist and a playful peplum detail that flows gracefully outward. The sculpted silhouette is accented by subtle architectural pleats that add depth and dimension, giving the piece a structured yet fluid movement.. Bottom: Tailored mint green suede pants, wide-legged for a dramatic flair.  The high-waisted cut flatters the figure while the lightweight suede drapes beautifully, creating an air of luxurious confidence. The hem falls just above the ankle, showcasing sleek, pointy pink suede heels peeking through.. Shoes: Sculptural pink suede heels with a sharp pointed toe and a block heel for stability and height.  The shoe features intricate hand-stitched detailing that adds an exotic touch, echoing Ana's love for bold artistry.. Accessories: A statement beaded bag in a mix of lavender, mint, and blush hues  each bead carefully chosen to reflect the vibrant energy of the outfit. Delicate s. High quality fashion photography.","","Pending"
"img_20250423_235802","outfit_20250423_235727","openai_image_20250423_235802_1.png","2025-04-23 23:58:02","Professional fashion photography of: Top: A vibrant blush pink, lightweight wool top with a cinched waist and a playful peplum detail that flows gracefully outward. The sculpted silhouette is accented by subtle architectural pleats that add depth and dimension, giving the piece a structured yet fluid movement.. Bottom: Tailored mint green suede pants, wide-legged for a dramatic flair.  The high-waisted cut flatters the figure while the lightweight suede drapes beautifully, creating an air of luxurious confidence. The hem falls just above the ankle, showcasing sleek, pointy pink suede heels peeking through.. Shoes: Sculptural pink suede heels with a sharp pointed toe and a block heel for stability and height.  The shoe features intricate hand-stitched detailing that adds an exotic touch, echoing Ana's love for bold artistry.. Accessories: A statement beaded bag in a mix of lavender, mint, and blush hues  each bead carefully chosen to reflect the vibrant energy of the outfit. Delicate s. High quality fashion photography.","","Pending"
"img_20250424_232318","outfit_20250424_231946_0_0","image_20250424_232318_0.jpg","2025-04-24 23:23:18","Fashion illustration of: Top: A crisp white cotton voile blouse with a relaxed, empire waist silhouette and three-quarter length sleeves. Bottom: Charcoal gray linen wide-leg trousers with a high waist and pleats at the front for added movement. Shoes: Simple black leather ballet flats with a pointed toe. Accessories: A delicate silver chain necklace and small ivory clutch bag. Color palette: ['white', 'gray', 'black', 'silver']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a crisp white cotton voile blouse with an empire waist and three-quarter length sleeves, paired with charcoal gray linen wide-leg trousers featuring high waist and front pleats. She accessorizes with a delicate silver chain necklace and holds a small ivory clutch bag. She is standing in a softly lit room with natural light filtering through a large window, wearing simple black leather ballet flats. The background is subtly blurred to focus on the outfit and the model, with no distracting elements. The illustration captures detailed textures of the fabrics and a serene, focused atmosphere.","Pending"
"img_20250424_232329","outfit_20250424_231957_0_1","image_20250424_232329_0.jpg","2025-04-24 23:23:29","Fashion illustration of: Top: A chunky olive green wool turtleneck blouse with a boxy silhouette and exaggerated, pointed collar. Bottom: Rust-colored wide-leg tweed trousers with a high waist and sharply pressed creases. Shoes: Black leather Chelsea boots with stacked heels. Accessories: A long, flowing sage green cashmere scarf draped loosely around the neck. Color palette: ['green', 'red', 'black']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a chunky olive green wool turtleneck blouse with a boxy silhouette and an exaggerated, pointed collar, paired with rust-colored wide-leg tweed trousers with high waist and sharply pressed creases. She accessorizes with a long, flowing sage green cashmere scarf draped loosely around her neck and black leather Chelsea boots with stacked heels. The scene is set in a softly lit, neutral studio environment with a plain background to focus on the detailed textures and materials of the outfit. The woman has long, wavy brown hair and a serene expression, enhancing the elegant and sophisticated vibe of the attire. The color palette consists of green, red, and black, with the lighting highlighting the textures and colors of the clothing.","Pending"
"img_20250424_232341","outfit_20250424_232010_1_0","image_20250424_232341_0.jpg","2025-04-24 23:23:41","Fashion illustration of: Top: A blush pink silk blouse with delicate ruffle detailing at the neckline and long, billowing sleeves that gracefully drape to the elbows. Bottom: Flowing lavender chiffon midi skirt with a subtle A-line silhouette and an asymmetrical hem that falls slightly longer in the back. Shoes: Strappy silver satin heels with a pointed toe and a stiletto heel. Accessories: Delicate pearl earrings, a matching lavender silk clutch bag, and a light mint linen blazer for a touch of sophistication when entering cooler environments. Color palette: ['pink', 'silver', 'mint']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a blush pink silk blouse with delicate ruffle detailing at the neckline and long, billowing sleeves, paired with a flowing lavender chiffon midi skirt that has an asymmetrical hem slightly longer in the back. She accessorizes with strappy silver satin heels, delicate pearl earrings, and a lavender silk clutch bag. A light mint linen blazer is draped over her shoulders. The scene is set outdoors during the golden hour, with a softly blurred garden background to focus on the detailed textures and materials of the outfit. The woman's hair is styled in loose waves, and her expression is serene, looking slightly to the side. The overall composition highlights the elegance and sophistication of the fashion ensemble.","Pending"
"img_20250424_232352","outfit_20250424_232305_1_1","image_20250424_232352_0.jpg","2025-04-24 23:23:52","Fashion illustration of: Top: A flowing, ivory silk blouse with delicate gold embroidery along the neckline and cuffs. Bottom: Bronze sequined culottes crafted from a lightweight linen blend. Shoes: Silver metallic strappy heels with an ankle strap for a touch of glamor. Accessories: A layered necklace featuring turquoise stones and hammered silver pendants adds a bohemian touch. Color palette: ['gold', 'bronze', 'red', 'silver']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a flowing ivory silk blouse with delicate gold embroidery along the neckline and cuffs, paired with bronze sequined culottes made from a lightweight linen blend. She accessorizes with a layered necklace featuring turquoise stones and hammered silver pendants, and wears silver metallic strappy heels with an ankle strap. The woman has her hair styled in loose waves and has a serene expression. The background is softly blurred, possibly depicting a garden setting during the golden hour, with natural lighting highlighting the textures and materials of her outfit. The color palette includes gold, bronze, red, and silver, with a focus on the main subject against a non-distracting backdrop.","Pending"
"img_20250424_233101","outfit_20250424_232930_0_0","image_20250424_233101_0.jpg","2025-04-24 23:31:01","Fashion illustration of: Top: A cobalt blue cashmere turtleneck sweater with a high neckline and an oversized fit. Bottom: Black wool-blend wide-leg trousers with sharp pleats and a slightly cropped length, hitting just above the ankle. Shoes: Black leather platform Chelsea boots with gold hardware accents. Accessories: A long, emerald green tweed coat with a dramatic collar and a single large button closure. Color palette: ['blue', 'black', 'gold', 'green', 'silver']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a female model wearing a cobalt blue cashmere turtleneck sweater with a high neckline and oversized fit, paired with black wool-blend wide-leg trousers featuring sharp pleats and a slightly cropped length. She accessorizes with a long, emerald green tweed coat with a dramatic collar and a single large button closure. Her outfit is completed with black leather platform Chelsea boots with gold hardware accents. The background is a softly lit, neutral-toned studio setting that highlights the textures and materials of the clothing. The color palette consists of blue, black, gold, green, and silver. The focus is on the model's upper body and face, with her hair styled in loose waves, emphasizing the elegance and detail of the attire.","Pending"
"img_20250424_233112","outfit_20250424_232949_0_1","image_20250424_233112_0.jpg","2025-04-24 23:31:12","Fashion illustration of: Top: A silver metallic silk blouse with a relaxed fit and subtle draping details. Bottom: Wide-leg linen pants in a warm copper tone, providing a comfortable yet sophisticated silhouette. Shoes: Pointed-toe flats crafted from soft leather in a pale gold shade. Accessories: A simple platinum pendant necklace adds a touch of understated elegance. Color palette: ['silver', 'gold']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a silver metallic silk blouse with subtle draping details and wide-leg linen pants in a warm copper tone. She is accessorized with a simple platinum pendant necklace and pale gold pointed-toe flats. The woman has her hair styled in loose waves and is posed in a natural, relaxed stance against a softly lit, neutral background. The focus is primarily on her attire, highlighting the detailed textures and materials of the clothing and accessories. The scene exudes a sophisticated and elegant vibe, with no distracting elements, ensuring all attention is drawn to the fashion elements.","Pending"
"img_20250424_233125","outfit_20250424_233000_1_0","image_20250424_233125_0.jpg","2025-04-24 23:31:25","Fashion illustration of: Top: A sleeveless emerald green silk blouse with a draped neckline and an oversized, balloon-shaped sleeve. Bottom: Wide-leg terracotta satin trousers with a high waist and a flowing, a-line silhouette. Shoes: Black leather ankle boots with a stacked heel and silver buckles. Accessories: A long, sage green cashmere cardigan with fringe detailing worn loosely over the blouse, and a thin gold chain necklace. Color palette: ['green', 'black', 'silver', 'gold']. High quality fashion illustration, detailed textures and materials.","A high-resolution fashion illustration of a woman wearing an emerald green silk blouse with a draped neckline and oversized, balloon-shaped sleeves, paired with wide-leg terracotta satin trousers with a high waist and a flowing, a-line silhouette. She is accessorized with a long, sage green cashmere cardigan with fringe detailing worn loosely over the blouse, and a thin gold chain necklace. Her outfit is completed with black leather ankle boots with stacked heels and silver buckles. The woman is depicted in a sophisticated indoor setting with soft, natural lighting, focusing on her attire and accessories. The background is simple, featuring a neutral wall to highlight the detailed textures and materials of her clothing. The color palette includes green, black, silver, and gold, maintaining a cohesive and elegant look.","Pending"
"img_20250424_233137","outfit_20250424_233049_1_1","image_20250424_233137_0.jpg","2025-04-24 23:31:37","Fashion illustration of: Top: A mint green silk blouse with an oversized, slightly cropped fit and a rounded neckline. Bottom: Lavender cashmere wide-leg trousers with a high waist and crease detail running down the leg. Shoes: Pale peach satin loafers with a chunky, rubber sole. Accessories: A delicate gold chain necklace with a small pendant, and a soft pink velvet blazer worn open over the blouse. Color palette: ['mint', 'green', 'gold', 'pink']. High quality fashion illustration, detailed textures and materials.","A high-quality fashion illustration of a woman wearing a mint green silk blouse with an oversized, slightly cropped fit and a rounded neckline, paired with lavender cashmere wide-leg trousers featuring a high waist and a crease detail down the leg. She accessorizes with a delicate gold chain necklace with a small pendant and wears a soft pink velvet blazer open over the blouse. Her feet are adorned with pale peach satin loafers with a chunky, rubber sole. The setting is a softly lit, neutral background that highlights the outfit's detailed textures and materials. The woman has loose, wavy hair and a gentle, natural expression, enhancing the elegant and sophisticated vibe of the scene. The overall composition focuses primarily on the outfit and the model, ensuring the fashion elements are the central focus of the image.","Pending"
